Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
British Virgin Islands,VGB,2018,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,524
British Virgin Islands,VGB,2017,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,767
British Virgin Islands,VGB,2016,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,786
British Virgin Islands,VGB,2015,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,858
British Virgin Islands,VGB,2014,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,891
British Virgin Islands,VGB,2011,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,853
British Virgin Islands,VGB,2009,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,726
British Virgin Islands,VGB,2006,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,653
British Virgin Islands,VGB,2005,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,638
British Virgin Islands,VGB,2004,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,663
British Virgin Islands,VGB,2003,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,629
British Virgin Islands,VGB,2002,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,628
British Virgin Islands,VGB,2001,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,571
British Virgin Islands,VGB,2000,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,551
British Virgin Islands,VGB,1999,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,455
British Virgin Islands,VGB,1995,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,482
British Virgin Islands,VGB,1992,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,320
British Virgin Islands,VGB,1991,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,228
British Virgin Islands,VGB,1990,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,232
British Virgin Islands,VGB,1985,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,226
British Virgin Islands,VGB,1984,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,190
British Virgin Islands,VGB,1983,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,184
British Virgin Islands,VGB,1981,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,299
British Virgin Islands,VGB,1979,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,235
British Virgin Islands,VGB,1976,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,155
British Virgin Islands,VGB,1975,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,91
British Virgin Islands,VGB,2018,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,259
British Virgin Islands,VGB,2017,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,392
British Virgin Islands,VGB,2016,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,395
British Virgin Islands,VGB,2015,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,445
British Virgin Islands,VGB,2014,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,446
British Virgin Islands,VGB,2011,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,411
British Virgin Islands,VGB,2009,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,354
British Virgin Islands,VGB,2006,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,337
British Virgin Islands,VGB,2005,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,327
British Virgin Islands,VGB,2004,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,326
British Virgin Islands,VGB,2003,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,300
British Virgin Islands,VGB,2002,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,281
British Virgin Islands,VGB,2001,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,251
British Virgin Islands,VGB,2000,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,277
British Virgin Islands,VGB,1999,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,240
British Virgin Islands,VGB,1992,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,160
British Virgin Islands,VGB,1985,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,110
British Virgin Islands,VGB,1984,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,98
British Virgin Islands,VGB,1983,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,88
British Virgin Islands,VGB,1981,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,134
British Virgin Islands,VGB,1979,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,119
British Virgin Islands,VGB,1976,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,67
British Virgin Islands,VGB,1975,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,50
British Virgin Islands,VGB,2018,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,98.0916
British Virgin Islands,VGB,2017,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,97.52282
British Virgin Islands,VGB,2016,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,96.81934
British Virgin Islands,VGB,2015,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,98.1352
British Virgin Islands,VGB,2014,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,97.6431
British Virgin Islands,VGB,2011,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,98.00703
British Virgin Islands,VGB,2009,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,2006,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,2005,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,2004,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,2003,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,2002,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,2001,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,2000,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,1999,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,1995,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,1992,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,1991,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,1990,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,1985,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,1984,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,1983,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,1981,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,1979,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,1976,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,1975,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,100
British Virgin Islands,VGB,2016,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,95
British Virgin Islands,VGB,2015,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,85
British Virgin Islands,VGB,2011,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,78
British Virgin Islands,VGB,2009,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,55
British Virgin Islands,VGB,2006,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,45
British Virgin Islands,VGB,2005,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,45
British Virgin Islands,VGB,2004,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,49
British Virgin Islands,VGB,2003,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,50
British Virgin Islands,VGB,2002,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,46
British Virgin Islands,VGB,2001,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,43
British Virgin Islands,VGB,2000,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,41
British Virgin Islands,VGB,1999,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,34
British Virgin Islands,VGB,1995,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,52
British Virgin Islands,VGB,1984,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,15
British Virgin Islands,VGB,1983,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,21
British Virgin Islands,VGB,1981,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,15
British Virgin Islands,VGB,1979,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,11
British Virgin Islands,VGB,1976,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,10
British Virgin Islands,VGB,1975,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,8
British Virgin Islands,VGB,2016,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,94
British Virgin Islands,VGB,2015,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,84
British Virgin Islands,VGB,2011,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,78
British Virgin Islands,VGB,2009,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,55
British Virgin Islands,VGB,2006,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,45
British Virgin Islands,VGB,2005,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,45
British Virgin Islands,VGB,2004,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,49
British Virgin Islands,VGB,2003,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,50
British Virgin Islands,VGB,2002,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,46
British Virgin Islands,VGB,2001,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,43
British Virgin Islands,VGB,2000,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,41
British Virgin Islands,VGB,1999,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,34
British Virgin Islands,VGB,1995,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,52
British Virgin Islands,VGB,1984,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,14
British Virgin Islands,VGB,1983,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,20
British Virgin Islands,VGB,1981,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,12
British Virgin Islands,VGB,1979,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,11
British Virgin Islands,VGB,1976,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,10
British Virgin Islands,VGB,1975,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE,8
British Virgin Islands,VGB,2016,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,98.94737
British Virgin Islands,VGB,2015,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,98.82353
British Virgin Islands,VGB,2011,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,2009,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,2006,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,2005,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,2004,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,2003,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,2002,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,2001,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,2000,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,1999,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,1995,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,1984,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,93.33333
British Virgin Islands,VGB,1983,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,95.2381
British Virgin Islands,VGB,1981,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,80
British Virgin Islands,VGB,1979,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,1976,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,1975,Percentage of teachers in pre-primary education who are female (%),SE.PRE.TCHR.FE.ZS,100
British Virgin Islands,VGB,2018,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1209
British Virgin Islands,VGB,2017,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1564
British Virgin Islands,VGB,2016,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1544
British Virgin Islands,VGB,2015,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1569
British Virgin Islands,VGB,2014,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1556
British Virgin Islands,VGB,2013,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1529
British Virgin Islands,VGB,2012,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1528
British Virgin Islands,VGB,2011,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1507
British Virgin Islands,VGB,2010,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1555
British Virgin Islands,VGB,2009,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1534
British Virgin Islands,VGB,2007,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1486
British Virgin Islands,VGB,2006,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1413
British Virgin Islands,VGB,2005,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1398
British Virgin Islands,VGB,2004,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1361
British Virgin Islands,VGB,2003,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1331
British Virgin Islands,VGB,2002,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1376
British Virgin Islands,VGB,2001,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1378
British Virgin Islands,VGB,2000,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1385
British Virgin Islands,VGB,1999,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1350
British Virgin Islands,VGB,1995,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1266
British Virgin Islands,VGB,1994,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1204
British Virgin Islands,VGB,1992,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1153
British Virgin Islands,VGB,1991,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1102
British Virgin Islands,VGB,1990,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1044
British Virgin Islands,VGB,1985,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,987
British Virgin Islands,VGB,1984,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,966
British Virgin Islands,VGB,1983,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,988
British Virgin Islands,VGB,1981,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,982
British Virgin Islands,VGB,1979,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,971
British Virgin Islands,VGB,1976,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1042
British Virgin Islands,VGB,1975,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1040
British Virgin Islands,VGB,1974,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,916
British Virgin Islands,VGB,1973,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,1042
British Virgin Islands,VGB,1972,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,997
British Virgin Islands,VGB,1971,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,976
British Virgin Islands,VGB,2018,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,234
British Virgin Islands,VGB,2017,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,261
British Virgin Islands,VGB,2016,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,286
British Virgin Islands,VGB,2015,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,258
British Virgin Islands,VGB,2014,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,249
British Virgin Islands,VGB,2011,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,244
British Virgin Islands,VGB,2010,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,223
British Virgin Islands,VGB,2009,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,200
British Virgin Islands,VGB,2007,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,194
British Virgin Islands,VGB,2006,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,171
British Virgin Islands,VGB,2005,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,171
British Virgin Islands,VGB,2004,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,190
British Virgin Islands,VGB,2003,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,178
British Virgin Islands,VGB,2002,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,147
British Virgin Islands,VGB,2001,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,149
British Virgin Islands,VGB,2000,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,143
British Virgin Islands,VGB,1999,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,131
British Virgin Islands,VGB,1995,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,143
British Virgin Islands,VGB,1994,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,147
British Virgin Islands,VGB,1984,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,97
British Virgin Islands,VGB,1983,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,93
British Virgin Islands,VGB,1981,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,92
British Virgin Islands,VGB,1979,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,84
British Virgin Islands,VGB,1976,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,102
British Virgin Islands,VGB,1975,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,88
British Virgin Islands,VGB,1973,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,77
British Virgin Islands,VGB,1972,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,77
British Virgin Islands,VGB,1971,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE,77
British Virgin Islands,VGB,2020,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2019,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2018,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2017,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2016,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2015,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2014,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2013,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2012,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2011,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2010,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2009,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2008,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2007,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2006,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2005,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2004,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2003,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2002,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2001,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2000,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1999,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1998,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1997,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1996,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1995,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1994,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1993,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1992,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1991,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1990,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1989,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1988,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1987,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1986,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1985,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1984,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1983,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1982,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1981,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1980,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1979,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1978,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1977,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1976,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1975,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1974,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1973,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1972,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1971,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,1970,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3
British Virgin Islands,VGB,2020,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2019,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2018,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2017,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2016,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2015,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2014,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2013,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2012,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2011,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2010,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2009,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2008,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2007,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2006,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2005,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2004,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2003,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2002,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2001,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,2000,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,1999,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,1998,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
British Virgin Islands,VGB,1997,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,2
